Non_Poisnous_Non_Edible|white_dapperling
Non_Poisnous_Non_Edible|white_domecap
Non_Poisnous_Non_Edible|white_fibrecap
Non_Poisnous_Non_Edible|wrinkled_peach
Non_Poisnous_Non_Edible|yellow_false_truffle
Non_Poisnous_Non_Edible|yellow_foot_waxcap
Non_Poisnous_Non_Edible|yellow_stagshorn
Non_Poisnous_Non_Edible|yellow_swamp_brittlegill
Poisnous_Non_Useable|amanita_gemmata
Poisnous_Non_Useable|bearded_milkcap
Poisnous_Non_Useable|beechwood_sickener
Poisnous_Non_Useable|bitter_beech_bolete
Poisnous_Non_Useable|bitter_bolete
Poisnous_Non_Useable|bruising_webcap
Poisnous_Non_Useable|deadly_fibrecap
Poisnous_Non_Useable|deadly_webcap
Poisnous_Non_Useable|deathcap
Poisnous_Non_Useable|destroying_angel
Poisnous_Non_Useable|devils_bolete
Poisnous_Non_Useable|earthballs
Poisnous_Non_Useable|false_deathcap
Poisnous_Non_Useable|false_morel
Poisnous_Non_Useable|funeral_bell
Poisnous_Non_Useable|grey_spotted_amanita
Poisnous_Non_Useable|lurid_bolete
Poisnous_Non_Useable|panthercap
Poisnous_Non_Useable|poison_pie
Poisnous_Non_Useable|root_rot
Poisnous_Non_Useable|sulphur_tuft
Poisnous_Non_Useable|the_sickener
Poisnous_Non_Useable|warted_amanita
Poisnous_Non_Useable|weeping_widow
Poisnous_Non_Useable|white_false_death_cap
Poisnous_Non_Useable|yellow_stainer
Poisnous_Useable|fly_agaric
Poisnous_Useable|liberty_cap
